culture,concept,emotion,count,bucket
en,church facade,awe,1,1-4
en,church interior,fear,1,1-4
en,church interior element,awe,1,1-4
en,church interior wall,awe,1,1-4
en,church silhouette,fear,1,1-4
en,church spire,awe,1,1-4
en,church spire,fear,1,1-4
en,church spire,something else,1,1-4
en,church spires,awe,1,1-4
en,church square,sadness,1,1-4
en,church steeple,amusement,1,1-4
en,church steeple,something else,1,1-4
en,church steeples,awe,1,1-4
en,church steeples,contentment,1,1-4
en,church tower,disgust,1,1-4
en,church tower,fear,1,1-4
en,church towers,contentment,1,1-4
en,church with blue dome,awe,1,1-4
en,church with blue domes,awe,1,1-4
en,church with green domes,contentment,1,1-4
en,church with spire,contentment,1,1-4
en,church with steeple,contentment,1,1-4
en,churches,awe,1,1-4
en,churches,contentment,1,1-4
en,churchyard,sadness,1,1-4
en,cicada,fear,1,1-4
en,cicadas,contentment,1,1-4
en,cigar,amusement,1,1-4
en,cigarette,contentment,1,1-4
en,cigarette,fear,1,1-4
en,cigarettes,amusement,1,1-4
en,cinnabar red,excitement,1,1-4
en,circle,amusement,1,1-4
en,circle,excitement,1,1-4
en,circles,amusement,1,1-4
en,circles,excitement,1,1-4
en,circles,fear,1,1-4
en,circles,something else,1,1-4
en,circlet headband,fear,1,1-4
en,circular arrangement,sadness,1,1-4
en,circular brooch,something else,1,1-4
en,circular brushstroke,fear,1,1-4
en,circular celestial body,fear,1,1-4
en,circular composition,disgust,1,1-4
en,circular composition,fear,1,1-4
en,circular crane patterns,contentment,1,1-4
en,circular crest pattern,contentment,1,1-4
en,circular crests,fear,1,1-4
en,circular dance floor,amusement,1,1-4
en,circular diagram,excitement,1,1-4
en,circular dials,amusement,1,1-4
en,circular disc,fear,1,1-4
en,circular driveway,contentment,1,1-4
en,circular earrings,contentment,1,1-4
en,circular emblem,contentment,1,1-4
en,circular emblem with three dots,awe,1,1-4
en,circular fan format,amusement,1,1-4
en,circular fan format,fear,1,1-4
en,circular fan format,something else,1,1-4
en,circular fan painting,contentment,1,1-4
en,circular fan painting,fear,1,1-4
en,circular fan paintings,contentment,1,1-4
en,circular forms,amusement,1,1-4
en,circular frame,amusement,1,1-4
en,circular frame,something else,1,1-4
en,circular framing,something else,1,1-4
en,circular gold halos,sadness,1,1-4
en,circular halo,fear,1,1-4
en,circular haloes,sadness,1,1-4
en,circular halos,sadness,1,1-4
en,circular halos,something else,1,1-4
en,circular hole,something else,1,1-4
en,circular inset,contentment,1,1-4
en,circular layout within a square,awe,1,1-4
en,circular mat,contentment,1,1-4
en,circular medallion,awe,1,1-4
en,circular medallions,awe,1,1-4
en,circular motif,awe,1,1-4
en,circular motif,contentment,1,1-4
en,circular motifs,awe,1,1-4
en,circular motifs,sadness,1,1-4
en,circular opening,awe,1,1-4
en,circular orb,fear,1,1-4
en,circular pattern,contentment,1,1-4
en,circular patterned mat,contentment,1,1-4
en,circular perspective,excitement,1,1-4
en,circular platform,contentment,1,1-4
en,circular red shape,fear,1,1-4
en,circular seal,awe,1,1-4
en,circular shape,amusement,1,1-4
en,circular shape,fear,1,1-4
en,circular shapes,disgust,1,1-4
en,circular symbols,awe,1,1-4
en,circular textile patterns,something else,1,1-4
en,circular tondo format,contentment,1,1-4
en,circular window,contentment,1,1-4
en,circular window,excitement,1,1-4
en,circular window motif,excitement,1,1-4
en,circus interior,amusement,1,1-4
en,circus performance,amusement,1,1-4
en,citrus fruit,contentment,1,1-4
en,city alleyway,contentment,1,1-4
en,city canal,contentment,1,1-4
en,city canal street,contentment,1,1-4
en,city fire,fear,1,1-4
en,city lights,awe,1,1-4
en,city outskirts,awe,1,1-4
en,city overlook,awe,1,1-4
en,city plaza,excitement,1,1-4
en,city promenade,contentment,1,1-4
en,city rooftop,contentment,1,1-4
en,city skyline,fear,1,1-4
en,city skyline,sadness,1,1-4
en,city square,anger,1,1-4
en,city square in winter,contentment,1,1-4
en,city street,fear,1,1-4
en,city street,something else,1,1-4
en,city street at dusk,something else,1,1-4
en,city view from a distance,contentment,1,1-4
en,city walls,awe,1,1-4
en,city walls,something else,1,1-4
en,cityscape at dusk,awe,1,1-4
en,cityscape at dusk,sadness,1,1-4
en,cityscape background,awe,1,1-4
en,cityscape background,contentment,1,1-4
en,cityscape background,fear,1,1-4
en,cityscape background,sadness,1,1-4
en,cityscape in distance,awe,1,1-4
en,cityscape in fog,contentment,1,1-4
en,cityscape outline,amusement,1,1-4
en,clasped hands,contentment,1,1-4
en,clasped hands,something else,1,1-4
en,classical alcove,awe,1,1-4
en,classical arches,awe,1,1-4
en,classical architectural arches,awe,1,1-4
en,classical architectural backdrop,something else,1,1-4
en,classical architectural background,amusement,1,1-4
en,classical architectural borders,sadness,1,1-4
en,classical architectural columns,contentment,1,1-4
en,classical architectural columns,excitement,1,1-4
en,classical architectural elements,awe,1,1-4
en,classical architectural framing,awe,1,1-4
en,classical architectural moldings,excitement,1,1-4
en,classical architectural motifs,awe,1,1-4
en,classical architectural niche,awe,1,1-4
en,classical architectural ruins,awe,1,1-4
en,classical architecture framing,awe,1,1-4
en,classical archway,awe,1,1-4
en,classical building,awe,1,1-4
en,classical building,contentment,1,1-4
en,classical building facade,awe,1,1-4
en,classical building interior,awe,1,1-4
en,classical bust,contentment,1,1-4
en,classical bust sculpture,awe,1,1-4
en,classical capitals,awe,1,1-4
en,classical caryatids,awe,1,1-4
en,classical city scene,awe,1,1-4
en,classical column,something else,1,1-4
en,classical column capital,awe,1,1-4
en,classical column capital,sadness,1,1-4
en,classical columns,amusement,1,1-4
en,classical columns,fear,1,1-4
en,classical columns,sadness,1,1-4
en,classical columns,something else,1,1-4
en,classical composition,amusement,1,1-4
en,classical composition,sadness,1,1-4
en,classical corinthian column,awe,1,1-4
en,classical courtyard,sadness,1,1-4
en,classical drapery,sadness,1,1-4
en,classical drapery folds,amusement,1,1-4
en,classical dresses,awe,1,1-4
en,classical facades,awe,1,1-4
en,classical figurative composition,sadness,1,1-4
en,classical figurative style,contentment,1,1-4
en,classical figurative style,excitement,1,1-4
en,classical figure arrangement,contentment,1,1-4
en,classical figure drawing,amusement,1,1-4
en,classical frame molding,contentment,1,1-4
en,classical garden,awe,1,1-4
en,classical gold frame,contentment,1,1-4
en,classical gown,amusement,1,1-4
en,classical greek columns,something else,1,1-4
en,classical helmet,amusement,1,1-4
en,classical interior,awe,1,1-4
en,classical interior,contentment,1,1-4
en,classical interior,fear,1,1-4
en,classical interior,something else,1,1-4
en,classical interior setting,amusement,1,1-4
en,classical landscape,contentment,1,1-4
en,classical landscape,sadness,1,1-4
en,classical landscape composition,something else,1,1-4
en,classical landscape layout,awe,1,1-4
en,classical landscape layout,contentment,1,1-4
en,classical loggia,awe,1,1-4
en,classical lyre,excitement,1,1-4
en,classical medallion,something else,1,1-4
en,classical medallions,awe,1,1-4
en,classical motifs,something else,1,1-4
en,classical musical instruments,contentment,1,1-4
en,classical oil painting,amusement,1,1-4
en,classical oil painting technique,awe,1,1-4
en,classical orchestra,excitement,1,1-4
en,classical ornament,something else,1,1-4
en,classical paintings,awe,1,1-4
en,classical pediment,contentment,1,1-4
en,classical perspective,awe,1,1-4
en,classical portico,awe,1,1-4
en,classical portraiture composition,awe,1,1-4
en,classical pose,awe,1,1-4
en,classical realism,amusement,1,1-4
en,classical realism,something else,1,1-4
en,classical relief carving,sadness,1,1-4
en,classical relief carving on pedestal,contentment,1,1-4
en,classical relief carvings,awe,1,1-4
en,classical relief motif,awe,1,1-4
en,classical relief motif,fear,1,1-4
en,classical relief sculptures,awe,1,1-4
en,classical renaissance style,awe,1,1-4
en,classical robes,amusement,1,1-4
en,classical robes,something else,1,1-4
en,classical roman arches,awe,1,1-4
en,classical roman architecture,amusement,1,1-4
en,classical ruin painting,awe,1,1-4
en,classical ruins,contentment,1,1-4
en,classical ruins,sadness,1,1-4
en,classical sculpture,amusement,1,1-4
en,classical sculpture,awe,1,1-4
en,classical setting,amusement,1,1-4
en,classical silhouettes,something else,1,1-4
en,classical statue,amusement,1,1-4
en,classical statue,awe,1,1-4
en,classical statue,something else,1,1-4
en,classical statue on a pedestal,contentment,1,1-4
en,classical style,awe,1,1-4
en,classical symmetry,awe,1,1-4
en,classical temple,something else,1,1-4
en,classical terrace,awe,1,1-4
en,classical urn,awe,1,1-4
en,classical urn,contentment,1,1-4
en,classical urn motif,awe,1,1-4
en,classroom interior,sadness,1,1-4
en,claws,excitement,1,1-4
en,clay jug,awe,1,1-4
en,clay jug with handle,contentment,1,1-4
en,clay pipe,amusement,1,1-4
en,clay pipe,excitement,1,1-4
en,clay pipes,contentment,1,1-4
en,clay pots,amusement,1,1-4
en,clay pots,contentment,1,1-4
en,clay vase,contentment,1,1-4
en,clay vessel,contentment,1,1-4
en,clay water vessel,contentment,1,1-4
en,clean lines,amusement,1,1-4
en,clean lines,contentment,1,1-4
en,clean outlines,fear,1,1-4
en,cleaning women,sadness,1,1-4
en,clear glass,contentment,1,1-4
en,clear light,awe,1,1-4
en,clear linear perspective,awe,1,1-4
en,clear reflections,contentment,1,1-4
en,clear sky,contentment,1,1-4
en,clearing in a forest,contentment,1,1-4
en,clearing in the woods,awe,1,1-4
en,cleaver,amusement,1,1-4
en,clematis,contentment,1,1-4
en,clematis flowers,contentment,1,1-4
en,clergymen,awe,1,1-4
en,clerical attire,amusement,1,1-4
en,clerical collar,amusement,1,1-4
en,clerical collar,awe,1,1-4
en,clerical robes,awe,1,1-4
en,clerical vestments,sadness,1,1-4
en,clerics,sadness,1,1-4
en,cliff face,contentment,1,1-4
en,cliff face,fear,1,1-4
en,cliffs,amusement,1,1-4
en,cliffs,anger,1,1-4
en,cliffs and beach,contentment,1,1-4
en,cliffs and ocean,contentment,1,1-4
en,cliffs by the sea,something else,1,1-4
en,cliffs of sorrento,contentment,1,1-4
en,cliffs of étretat,contentment,1,1-4
en,cliffside garden,contentment,1,1-4
en,cliffside ledge,contentment,1,1-4
en,cliffside path,contentment,1,1-4
en,cliffside terrace,contentment,1,1-4
en,cliffside view,awe,1,1-4
en,cliffside walk,contentment,1,1-4
en,clifftop garden,contentment,1,1-4
en,clifftop view,contentment,1,1-4
en,climbing plants,contentment,1,1-4
en,climbing roses,awe,1,1-4
en,climbing roses,fear,1,1-4
en,climbing vines,awe,1,1-4
en,cloak,contentment,1,1-4
en,cloaked figure,awe,1,1-4
en,cloaked figure,contentment,1,1-4
en,cloaked figure,fear,1,1-4
en,cloaks,contentment,1,1-4
en,cloaks,sadness,1,1-4
en,clock,amusement,1,1-4
en,clock,awe,1,1-4
en,clock,contentment,1,1-4
en,clock face,contentment,1,1-4
en,close-up,awe,1,1-4
en,close-up action shot,fear,1,1-4
en,close-up composition,awe,1,1-4
en,close-up composition,disgust,1,1-4
en,close-up composition,something else,1,1-4
en,close-up crop,awe,1,1-4
en,close-up crop,fear,1,1-4
en,close-up crop,sadness,1,1-4
en,close-up floral scene,awe,1,1-4
en,close-up floral scene,contentment,1,1-4
en,close-up group portrait,fear,1,1-4
en,close-up nature study,contentment,1,1-4
en,close-up of foliage,sadness,1,1-4
en,close-up of fruit branch,contentment,1,1-4
en,close-up of nature,contentment,1,1-4
en,close-up of plants,contentment,1,1-4
en,close-up perspective,contentment,1,1-4
en,close-up portrait,excitement,1,1-4
en,close-up portraiture,amusement,1,1-4
en,close-up portraiture,contentment,1,1-4
en,close-up profile,sadness,1,1-4
en,close-up shot,something else,1,1-4
en,close-up view,contentment,1,1-4
en,closed black umbrella,contentment,1,1-4
en,closed book,awe,1,1-4
en,closed eyes,sadness,1,1-4
en,cloth,contentment,1,1-4
en,cloth,fear,1,1-4
en,cloth,sadness,1,1-4
en,clothesline,contentment,1,1-4
en,clothesline rack,sadness,1,1-4
en,clothing,amusement,1,1-4
en,clothing,something else,1,1-4
en,clothing with collar,sadness,1,1-4
en,cloud,awe,1,1-4
en,cloud bands,something else,1,1-4
en,cloud corner patterns,fear,1,1-4
en,cloud motif,amusement,1,1-4
en,cloud motif,awe,1,1-4
en,cloud motifs,excitement,1,1-4
en,cloud patterns,amusement,1,1-4
en,cloud patterns on fan,contentment,1,1-4
en,cloud patterns on robe,fear,1,1-4
en,cloud patterns on shoulders,awe,1,1-4
en,cloud scroll,amusement,1,1-4
en,cloud scrolls,contentment,1,1-4
en,cloud scrolls,excitement,1,1-4
en,cloud-band motif,something else,1,1-4
en,cloud-like foam,contentment,1,1-4
en,cloud-like motifs,contentment,1,1-4
en,cloudy day,contentment,1,1-4
en,cloudy day,sadness,1,1-4
en,cloudy sky,excitement,1,1-4
en,cloudy white,contentment,1,1-4
en,clover,contentment,1,1-4
en,clubs suit,amusement,1,1-4
en,cluttered composition,contentment,1,1-4
en,cluttered objects,contentment,1,1-4
en,coachman,excitement,1,1-4
en,coastal area,awe,1,1-4
en,coastal background,awe,1,1-4
en,coastal beach scene,contentment,1,1-4
en,coastal cliff,awe,1,1-4
en,coastal cliff,fear,1,1-4
en,coastal cliffs,awe,1,1-4
en,coastal cliffs,contentment,1,1-4
en,coastal cliffs,fear,1,1-4
en,coastal dunes,contentment,1,1-4
en,coastal forest,contentment,1,1-4
en,coastal garden,contentment,1,1-4
en,coastal harbor,sadness,1,1-4
en,coastal hill,contentment,1,1-4
en,coastal hills,contentment,1,1-4
en,coastal hills,something else,1,1-4
en,coastal horizon,amusement,1,1-4
en,coastal inlet,awe,1,1-4
en,coastal landscape,anger,1,1-4
en,coastal or island settlement,something else,1,1-4
en,coastal or lakeside hills,contentment,1,1-4
en,coastal overlook,contentment,1,1-4
en,coastal path,awe,1,1-4
en,coastal promenade,excitement,1,1-4
en,coastal road,contentment,1,1-4
en,coastal scene,excitement,1,1-4
en,coastal setting,awe,1,1-4
en,coastal setting,fear,1,1-4
en,coastal setting,sadness,1,1-4
en,coastal shore,contentment,1,1-4
en,coastal shore,fear,1,1-4
en,coastal town,excitement,1,1-4
en,coastal town,fear,1,1-4
en,coastal town,something else,1,1-4
en,coastal town landscape,contentment,1,1-4
en,coastal town view,contentment,1,1-4
en,coastal valley,contentment,1,1-4
en,coastal view,awe,1,1-4
en,coastal view,sadness,1,1-4
en,coastal view in distance,amusement,1,1-4
en,coastal village,awe,1,1-4
en,coastal water,excitement,1,1-4
en,coastal waters,contentment,1,1-4
en,coastline,awe,1,1-4
en,coat of arms,amusement,1,1-4
en,coat of arms,contentment,1,1-4
en,coat of arms,disgust,1,1-4
en,coat of arms,fear,1,1-4
en,coat of arms,sadness,1,1-4
en,coat of arms plaque,contentment,1,1-4
en,coat of arms with bull,sadness,1,1-4
en,coat with fur collar,something else,1,1-4
en,coats,awe,1,1-4
en,coats,contentment,1,1-4
en,coats,something else,1,1-4
en,cobalt blue,excitement,1,1-4
en,cobalt blue,fear,1,1-4
en,cobalt blue accents,contentment,1,1-4
en,cobblestone path,excitement,1,1-4
en,cobblestone road,contentment,1,1-4
en,cobblestone square,contentment,1,1-4
en,cobblestone street,something else,1,1-4
en,cobblestones,fear,1,1-4
en,cockpit,excitement,1,1-4
en,cockpit canopy,excitement,1,1-4
en,cockscomb flower,contentment,1,1-4
en,coffered arch ceiling,awe,1,1-4
en,coffered ceiling,amusement,1,1-4
en,coffered ceiling panel,awe,1,1-4
en,coffered ceiling pattern,awe,1,1-4
en,coffered ceiling patterns,awe,1,1-4
en,coffin lid,sadness,1,1-4
en,coif,awe,1,1-4
en,coiled rope,contentment,1,1-4
en,coiled rope,fear,1,1-4
en,coiled snake,fear,1,1-4
en,coins,contentment,1,1-4
en,coins,fear,1,1-4
en,collage,awe,1,1-4
en,collage elements,something else,1,1-4
en,collage style,fear,1,1-4
en,collage style,something else,1,1-4
en,collage-like composition,amusement,1,1-4
en,collage-like layout,amusement,1,1-4
en,collage-like placement,amusement,1,1-4
en,collage-like texture,amusement,1,1-4
en,collapsed man,sadness,1,1-4
en,collar button,awe,1,1-4
en,collar tabs,amusement,1,1-4
en,collar with bell,awe,1,1-4
en,collarbone,contentment,1,1-4
en,collared shirt,sadness,1,1-4
en,collared shirt,something else,1,1-4
en,collector seals,something else,1,1-4
en,colombian flags,amusement,1,1-4
en,colonnade,awe,1,1-4
en,colonnade,contentment,1,1-4
en,colonnade,sadness,1,1-4
en,colophon,contentment,1,1-4
en,colophons and inscriptions surrounding the central image,excitement,1,1-4
en,color bleeding,excitement,1,1-4
en,color blocking,awe,1,1-4
en,color blocking,contentment,1,1-4
en,color blocks,excitement,1,1-4
en,color field,something else,1,1-4
en,color field painting,amusement,1,1-4
en,color field painting,fear,1,1-4
en,color fields,disgust,1,1-4
en,color gradation,amusement,1,1-4
en,color gradient,awe,1,1-4
en,color gradient,contentment,1,1-4
en,color gradient,excitement,1,1-4
en,color photography,amusement,1,1-4
en,color print,contentment,1,1-4
en,color washes,disgust,1,1-4
en,color washes,sadness,1,1-4
en,color woodcut,contentment,1,1-4
en,color woodcut,sadness,1,1-4
en,colored eggs,contentment,1,1-4
en,colored pencil,contentment,1,1-4
en,colored pencil drawing,fear,1,1-4
en,colored pencil or pastel wash,fear,1,1-4
en,colored pencil sketch,contentment,1,1-4
en,colored powder,excitement,1,1-4
en,colorful balloons,excitement,1,1-4
en,column,amusement,1,1-4
en,column,contentment,1,1-4
en,column,fear,1,1-4
en,column,something else,1,1-4
en,column base,sadness,1,1-4
en,columned porch,contentment,1,1-4
en,columns of san marco,awe,1,1-4
en,columns of san marco and san todaro,awe,1,1-4
en,columns of text,contentment,1,1-4
en,comb,contentment,1,1-4
en,combat scene,fear,1,1-4
en,comets,excitement,1,1-4
en,comic book style,amusement,1,1-4
en,comic strip layout,contentment,1,1-4
en,comic strip layout,something else,1,1-4
en,commedia dell arte costumes,contentment,1,1-4
en,communal meal,contentment,1,1-4
en,communal room,sadness,1,1-4
en,communion dress,contentment,1,1-4
en,communion veil,contentment,1,1-4
en,complementary color scheme,contentment,1,1-4
en,complementary color scheme,fear,1,1-4
en,complementary colors,excitement,1,1-4
en,complex multi-figure composition,awe,1,1-4
en,complex multi-figure composition,sadness,1,1-4
en,composite figure,disgust,1,1-4
en,composite portrait,amusement,1,1-4
en,composite portrait,fear,1,1-4
en,concentric arches of light,sadness,1,1-4
en,concentric arcs,contentment,1,1-4
en,concentric arcs,something else,1,1-4
en,concentric circular brushstrokes,awe,1,1-4
en,concentric composition,awe,1,1-4
en,concentric curves,amusement,1,1-4
en,concentric lines,amusement,1,1-4
en,concentric lines,contentment,1,1-4
en,concentric lines,excitement,1,1-4
en,concentric lines,something else,1,1-4
en,concentric rectangles,amusement,1,1-4
en,concentric square pattern,amusement,1,1-4
en,concert hall,awe,1,1-4
en,conch shell,awe,1,1-4
en,conch shell,contentment,1,1-4
en,concrete floor,something else,1,1-4
en,concrete walls,awe,1,1-4
en,condiment set,contentment,1,1-4
en,conductor,excitement,1,1-4
en,conference room,awe,1,1-4
en,confetti,amusement,1,1-4
en,confetti,excitement,1,1-4
en,conflict scene,fear,1,1-4
en,confrontation scene,contentment,1,1-4
en,confrontation scene,fear,1,1-4
